text_a	label
SHANGHAI 1996-08-23	B-LOC O
Hurte Sierd Zylstra and his wife , Jetsi Hendrika Coers , both 50 , were abducted from the teak plantation they managed late Saturday or early Sunday by at least two men demanding $ 1.5 million ransom , authorities said .	B-PER I-PER I-PER O O O O B-PER I-PER I-PER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Buducnost ( V ) 3 2 0 1 4 3 6	B-ORG I-ORG I-ORG I-ORG O O O O O O O
9. Keiji Kojima ( Japan ) 1:05.300	O B-PER I-PER O B-LOC O O
CRICKET - ENGLAND V PAKISTAN FINAL TEST SCOREBOARD .	O O B-LOC O B-LOC O O O O
2 - Rodney Eyles ( Australia ) beat Zubair Jahan Khan ( Pakistan ) 15-10 15-8 9-15 13-15 15-4 .	O O B-PER I-PER O B-LOC O O B-PER I-PER I-PER O B-LOC O O O O O O O
-DOCSTART-	O
Former world 800 champion Mutola pushed Masterkova all the way , finishing second in 2:29.66 .	O O O O B-PER O B-PER O O O O O O O O O
-DOCSTART-	O
LISBON 1996-08-25	B-LOC O
" The United Kingdom looks forward to the early signature of the treaty , " the statement said .	O O B-LOC I-LOC O O O O O O O O O O O O O O O
TENNIS - HUBER AND MALEEVA FALL , UP-AND-COMERS ADVANCE AT OPEN .	O O B-PER O B-PER O O O O O B-MISC O
" The problem of land is one of the most serious facing Brazil , " said Lucas Moreira Neves , president of the Catholic church 's National Conference of Bishops of Brazil .	O O O O O O O O O O O O B-LOC O O O B-PER I-PER I-PER O O O O B-MISC O O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG O
Coventry 3 0 1 2 1 6 1	B-ORG O O O O O O O
Watford 0 Millwall 2	B-ORG O B-ORG O
FLORIDA AT ST LOUIS	B-ORG O B-LOC I-LOC
------------------------	O
CHICAGO 70 63 .526 9	B-ORG O O O O
The Reserve bank of India governor C. Rangarajan said on Thursday that he expected the cash reserve ratio ( CRR ) maintained by banks to be reduced over the medium term .	O B-ORG I-ORG I-ORG I-ORG O B-PER I-PER O O O O O O O O O O O O O O O O O O O O O O O O
PRESS DIGEST - Iraq - Aug 22 .	O O O B-LOC O O O O
USDA pegged U.S. wheat exports at 25.0 million tonnes in fiscal 1997 versus 32.0 million tonnes the prior year ...	B-ORG O B-LOC O O O O O O O O O O O O O O O O O
But the script that called for the usual first-round demolition by the top-ranked top seed was rewritten by 29th-ranked Indonesian Yayuk Basuki playing with nothing to lose abandon .	O O O O O O O O O O O O O O O O O O O B-MISC B-PER I-PER O O O O O O O
These are some of the leading stories in Israeli newspapers on Sunday .	O O O O O O O O B-MISC O O O O
" Morris has been trying to make President Clinton a Republican , now maybe he 'll revert to the liberal Democrat that he really is , " Dole told reporters .	O B-PER O O O O O O B-PER O B-MISC O O O O O O O O O B-MISC O O O O O O B-PER O O O
seeding ) :	O O O
When asked if he would return to the mountainous region where rebels have been fighting Russian troops for full independence , Penrose said : " Not for the time being .	O O O O O O O O O O O O O O O B-MISC O O O O O B-PER O O O O O O O O O
6. Frank Asselman ( Belgium ) 13.64	O B-PER I-PER O B-LOC O O
" It is high time he was behind bars , " the opposition Social Democrats said in a statement .	O O O O O O O O O O O O O B-MISC I-MISC O O O O O
CYCLING - WORLD TRACK CHAMPIONSHIP RESULTS .	O O O O O O O
As we expected volume growth was quite good ...	O O O O O O O O O
LAGOS 1996-05-28	B-LOC O
SOLIDERE shares mixed on market .	B-ORG O O O O O
Atlante 1 Atlas 1	B-ORG O B-ORG O
WASHINGTON 1996-08-23	B-LOC O
Strasbourg 1 ( Zitelli 80th ) Le Havre 0 .	B-ORG O O B-PER O O B-ORG I-ORG O O
Gong Zhichao ( China ) beat Liu Lufung ( China ) 6-11 11-7 11-3	B-PER I-PER O B-LOC O O B-PER I-PER O B-LOC O O O O
Two other serie A sides lost at the weekend -- Piacenza and last year 's losing finalists Atalanta .	O O B-MISC I-MISC O O O O O O B-ORG O O O O O O B-ORG O
BONN 1996-08-27	B-LOC O
Hundreds of police raided the Dhaka university on Sunday , arresting nearly 30 outsiders who had been living in student dormitories and seizing weapons , university officials said .	O O O O O B-LOC O O O O O O O O O O O O O O O O O O O O O O O
-DOCSTART-	O
Trailing fellow Indian Ocean islanders Mauritius 1-0 from the first leg , they were held to a 1-1 draw at home on Saturday despite playing against 10 men for most of the match .	O O B-LOC I-LOC O B-LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O
unit , for about $ 400 million in cash , creating one of the world 's largest makers of intravenous infusion therapy products .	O O O O O O O O O O O O O O O O O O O O O O O O
Individual pursuit semifinals ( over 4,000 metres ) :	O O O O O O O O O
Throughout the group , higher paper prices increased costs by over US$ 300 million , " it said .	O O O O O O O O O O O B-MISC O O O O O O O
-DOCSTART-	O
We want to stop drugs at the border , " he said .	O O O O O O O O O O O O O
Hull 3 2 1 0 4 2 7	B-ORG O O O O O O O
We need to get the kind of help we used to get when Ronald Reagan and George Bush were in the White House , " Wilson said .	O O O O O O O O O O O O O B-PER I-PER O B-PER I-PER O O O B-LOC I-LOC O O B-PER O O
- Prices of alimentary goods up 13.4 percent in 1996 .	O O O O O O O O O O O
2. Damon Hill ( Britain ) Williams 1:50.980	O B-PER I-PER O B-LOC O B-ORG O
Iraq retaliated then by expelling a junior administrator working in the Jordanian embassy in Baghdad but has continued its policy of trying to avoid public conflicts with Jordan -- its only secure route to the rest of the world .	B-LOC O O O O O O O O O O B-MISC O O B-LOC O O O O O O O O O O O O B-LOC O O O O O O O O O O O O
-DOCSTART-	O
Two of the corpses were identified but not the third , found headless and decomposed in a sack in a nearby canal .	O O O O O O O O O O O O O O O O O O O O O O O
Faulding Inc said on Tuesday Purdue Frederick Co filed a patent infringement lawsuit against Faulding and its Purepac Pharamceutical unit .	B-ORG I-ORG O O O B-ORG I-ORG I-ORG O O O O O O B-ORG O O B-ORG I-ORG O O
7. Marty Jemison ( U.S. ) U.S. Postal	O B-PER I-PER O B-LOC O B-ORG I-ORG
Banharn , who leads a six-party , 13-month-old coalition government , faces a no-confidence debate in parliament next month .	B-PER O O O O O O O O O O O O O O O O O O O
The researchers said this would make their findings more accurate .	O O O O O O O O O O O
Dutch Queen Beatrix to visit S. Africa in October .	B-MISC O B-PER O O B-LOC I-LOC O O O
$ 450,000 Toshiba Classic tennis tournament on Sunday ( prefix	O O B-MISC I-MISC O O O O O O
Boskalis reported 1996 first-half net profit fell to 27.5 million guilders from a year-earlier 41.4 million .	B-ORG O O O O O O O O O O O O O O O O
Halftime 0-1 .	O O O
Clinton was at work on the nomination acceptance speech that will launch his 10-week re-election campaign when political strategist Dick Morris abruptly announced his resignation on Thursday .	B-PER O O O O O O O O O O O O O O O O O O B-PER I-PER O O O O O O O
Finland 's trade surplus rose to 3.83 billion markka in April from 3.43 billion in March , the National Customs Board ( NCB ) said in a statement on Thursday .	B-LOC O O O O O O O O O O O O O O O O O B-ORG I-ORG I-ORG O B-ORG O O O O O O O O
Doctors at Johns Hopkins Hospital in Baltimore found an inflamation in her spinal column that , once treated , will free her of chronic pain in her back and one leg that has limited her movement , a government statement said .	O O B-LOC I-LOC I-LOC O B-LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
State : OH	O O B-LOC
Jackie Frank	B-PER I-PER
-- Jacqueline Wong , New York Energy Desk +1 212 859 1620	O B-PER I-PER O B-ORG I-ORG I-ORG I-ORG O O O O
( Sweden ) , Paul Eales , David Williams , Andrew Coltart ,	O B-LOC O O B-PER I-PER O B-PER I-PER O B-PER I-PER O
6. Breukink 1 minute 26 seconds	O B-PER O O O O
He shared victory with Matthew Pinsent in the coxless pairs at the Atlanta Games and said at the time that would be his last shot .	O O O O B-PER I-PER O O O O O O B-MISC I-MISC O O O O O O O O O O O O
Chamorro , 66 , had complained of lower back pain since a trip to Taiwan in May , when pain forced her to go to Taipei University Hospital for an examination .	B-PER O O O O O O O O O O O O O B-LOC O O O O O O O O O O B-LOC I-LOC I-LOC O O O O
SOCCER - BRAZILIAN CHAMPIONSHIP RESULTS / STANDINGS .	O O B-MISC O O O O O
Some Moslem refugees among the 385 registered voters Hungary 's largest camp Nagyatad have written to the OSCE complaining that they were unable to vote in contests for the president or assembly of the Bosnian-Croat Federation , where most Moslems live .	O B-MISC O O O O O O B-LOC O O O B-LOC O O O O B-ORG O O O O O O O O O O O O O O O O B-LOC I-LOC O O O B-MISC O O
Durum bids were steady after jumping 50 cents per bushel in some areas on Monday .	O O O O O O O O O O O O O O O O
-DOCSTART-	O
Then we 'll see if Arantxa will be there , too . "	O O O O O B-PER O O O O O O O
That lawsuit , which seeks rescision and restitution , was dismissed in a U.S. district court .	O O O O O O O O O O O O O B-LOC O O O
ISTANBUL 1996-08-22	B-LOC O
PRESS DIGEST - HK newspaper editorials - Aug 28 .	O O O B-LOC O O O O O O
William J. Mercer , IVAC president and chief executive officer , will become the president and CEO of Advanced Medical .	B-PER I-PER I-PER O B-ORG O O O O O O O O O O O O O B-ORG I-ORG O
Skeid 19 10 2 7 29 30 32	B-ORG O O O O O O O
Prime Minister Costas Simitis is going to make an official announcement after a cabinet meeting later on Thursday , said Skandalidis .	O O B-PER I-PER O O O O O O O O O O O O O O O O B-PER O
-DOCSTART-	O
SAN FRANCISCO 56 73 .434 14 1/2	B-ORG I-ORG O O O O O
Megawati Sukarnoputri , deposed leader of the Indonesian Democratic Party ( PDI ) has sued the government for ousting her as PDI leader .	B-PER I-PER O O O O O B-ORG I-ORG I-ORG O B-ORG O O O O O O O O O B-ORG O O
-DOCSTART-	O
Women 's 100 metres :	O O O O O
Women 's singles	O O O
" It is hoped that livestock breeders and feedmillers will abide by the laws and respect the cabinet decision in the interest of consumer safety , " Health Minister Chua Jui Meng was quoted as saying by the national Bernama news agency .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PER I-PER O O O O O O O O B-ORG O O O
-DOCSTART-	O
Other seeded players advancing were number three Wayne Ferreira of South Africa , number four Marcelo Rios of Chile , number six MaliVai Washington of the United States and American Todd Martin , the seventh seeed .	O O O O O O O B-PER I-PER O B-LOC I-LOC O O O B-PER I-PER O B-LOC O O O B-PER I-PER O O B-LOC I-LOC O B-MISC B-PER I-PER O O O O O
6-2	O
They caused damage but no casualties , police said .	O O O O O O O O O O
Brentford 3 Luton 2	B-ORG O B-ORG O
" We did not have money for fertiliser , we 're in debt for fuel , and we 're borrowing diesel , " Odnosum said .	O O O O O O O O O O O O O O O O O O O O O O O B-PER O O
JERUSALEM 1996-08-25	B-LOC O
When they arrived to investigate , police saw people escaping from the back door so they decided to search the house .	O O O O O O O O O O O O O O O O O O O O O O
At Weston-super-Mare : Match abandoned as a draw - rain .	O B-LOC O O O O O O O O O
Swiss bond market closing report .	B-MISC O O O O O
U.N. and diplomatic sources said on Tuesday that Secretary- General Boutros Boutros-Ghali had appointed Italian Gualtiero Fulcheri and sent him to Iraq last week to replace Moroccan Mohamed Zejjari .	B-ORG O O O O O O O O O B-PER I-PER O O B-MISC B-PER I-PER O O O O B-LOC O O O O B-MISC B-PER I-PER O
They are making their first visit to the island since boycotting a World Cup fixture in February because of fears over ethnic violence .	O O O O O O O O O O O O B-MISC I-MISC O O O O O O O O O O
South Korea 's Daewoo Corp , unlisted Daewoo Information Systems Co Ltd , Dacom Corp and Dacom International have set up a joint venture to offer telecommunications services in Poland .	B-LOC I-LOC O B-ORG I-ORG O O B-ORG I-ORG I-ORG I-ORG I-ORG O B-ORG I-ORG O B-ORG I-ORG O O O O O O O O O O O B-LOC O
-------------------------	O
Internacional 4 1 2 1 4 3 5	B-ORG O O O O O O O
James is a prisoner for a thoughtless act of folly , while those who have done nothing for the cause are free , " she wrote .	B-PER O O O O O O O O O O O O O O O O O O O O O O O O O O
People were waiting for the results to come out before buying .	O O O O O O O O O O O O
1996-08-28	O
U.S. Treasury balances at Federal Reserve based on Treasury Department 's latest budget statement .	B-ORG I-ORG O O B-ORG I-ORG O O B-ORG I-ORG O O O O O
" It can be stated beyond reasonable doubt that this skull is not that of the late king , " the scientist said in a statement .	O O O O O O O O O O O O O O O O O O O O O O O O O O O
WHEAT SALES - The Commodity Credit Corp of USDA bought 18,278 tonnes of dark northern spring ( DNS ) wheat from Cargill Inc at $ 195.79 per tonne , FOB , for donation to Nicaragua .	O O O O B-ORG I-ORG I-ORG I-ORG I-ORG O O O O O O O O O O O O B-ORG I-ORG O O O O O O O O O O O B-LOC O
The unlisted bank earlier announced a 1996 interim net profit of 853 million guilders , up 21.5 percent on the 702 million guilders reported in the first half of 1995 .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Feyenoord Rotterdam 3 Volendam 0	B-ORG I-ORG O B-ORG O
73 D.A. Weibring , Brad Bryant , Craig Parry ( Australia ) ,	O B-PER I-PER O B-PER I-PER O B-PER I-PER O B-LOC O O
Halftime	O
We are still trying to establish contact with the local commander . "	O O O O O O O O O O O O O
Attorney General Janet Reno 's report -- all nine pages of it , including footnotes -- offers only the interim services of the FBI until a formal registry on sex offenders has been established .	O O B-PER I-PER O O O O O O O O O O O O O O O O O O O B-ORG O O O O O O O O O O O
Bowling ( to date ) : Wasim Akram 25-8-61-1 , Waqar Younis	O O O O O O B-PER I-PER O O B-PER I-PER
Total ( for 5 wickets , innings closed ) 225	O O O O O O O O O O
- - - -	O O O O
-DOCSTART-	O
But Takeda found one more spurt of power to just take the flag first with Haga second and Yoshikawa third .	O B-PER O O O O O O O O O O O O O B-PER O O B-PER O O
AZ Alkmaar 2 0 1 1 0 2 1	B-ORG I-ORG O O O O O O O
Tanya Dubnicoff ( Canada ) beat Michelle Ferris ( Australia ) 2-0 ,	B-PER I-PER O B-LOC O O B-PER I-PER O B-LOC O O O
Expected Sale Date : 08/27/96	O O O O O
In the American League wild-card race , the Mariners are three games behind the White Sox , two behind Baltimore and two ahead of the Red Sox heading into Boston for a weekend series .	O O B-MISC I-MISC O O O O B-ORG O O O O O B-ORG I-ORG O O O B-ORG O O O O O B-ORG I-ORG O O B-LOC O O O O O
August 27 fix August 26 fix	O O O O O O
-DOCSTART-	O
Right fielder Bobby Bonilla was after the ball , which was touched by fans at the top of the scoreboard in right .	O O B-PER I-PER O O O O O O O O O O O O O O O O O O O
MILWAUKEE AT CHICAGO	B-ORG O B-LOC
He will not be considered for a test match against Australia starting on October 10 in New Delhi , the United News of India said .	O O O O O O O O O O B-LOC O O O O O B-LOC I-LOC O O B-ORG I-ORG I-ORG I-ORG O O
Colombo estimates more than 50,000 people have been killed in the war between government forces and the Liberation Tigers of Tamil Eelam rebels in the island 's north and east .	B-LOC O O O O O O O O O O O O O O O O B-ORG I-ORG I-ORG I-ORG I-ORG O O O O O O O O O
A top judicial official and critic of President Ernesto Samper accused the government of indifference on Wednesday over efforts to lift Colombia 's five-year-old ban on extradition .	O O O O O O O O B-PER I-PER O O O O O O O O O O O B-LOC O O O O O O
They stranded 11 baserunners .	O O O O O
Attendance : 30,000 .	O O O O
GOLF - LEADING PRIZE MONEY WINNERS ON EUROPEAN TOUR .	O O O O O O O B-MISC I-MISC O
Julie Lejeune and Melissa Russo , had been kidnapped in June last year .	B-PER I-PER O B-PER I-PER O O O O O O O O O
ANKARA 1996-08-28	B-LOC O
A passenger train collided with a locomotive at a main railway station in Linz on Wednesday and police said around 10 people were injured .	O O O O O O O O O O O O O B-LOC O O O O O O O O O O O
The Canaries , who lost most of their key players within two years , have yet to win a match this season .	B-ORG I-ORG O O O O O O O O O O O O O O O O O O O O O
standings after games played on Friday ( tabulate under won ,	O O O O O O O O O O O
Liam caught a taxi back to London saying he had " problems at home " .	B-PER O O O O O B-LOC O O O O O O O O O
AUG 23 DAY 'S CHANGE 1996 HIGH 1996 LOW	O O O O O O O O O
STANSTED , England 1996-08-27	B-LOC O B-LOC O
A few helicopters flew overhead , firing off flares , but there was no shooting from the air .	O O O O O O O O O O O O O O O O O O O
Togo win 1-0 on aggregaete	B-LOC O O O O
-DOCSTART-	O
CONFIRMED CONFIRMED	O O
England first innings	B-LOC O O
PRESS DIGEST - Israel - Aug 25 .	O O O B-LOC O O O O
5. Michael Hubner ( Germany )	O B-PER I-PER O B-LOC O
Alex Corretja ( Spain ) beat Byron Black ( Zimbabwe ) 7-6 ( 8-6 ) 3-6 6-2 6-2	B-PER I-PER O B-LOC O O B-PER I-PER O B-LOC O O O O O O O O
Shareholders of the Polish construction firm Mostostal Zabrze Holding SA approved a 25- million-zloty , five-year convertible issue with a par value of 100 zlotys each , the company 's spokesman said on Monday .	O O O B-MISC O O B-ORG I-ORG I-ORG I-ORG O O O O O O O O O O O O O O O O O O O O O O O O O
Bradford 2 1 0 1 3 2 3	B-ORG O O O O O O O
Wenatchee WA 5.15 up .02 --- --- 4.7200 unc	B-LOC B-LOC O O O O O O O
NEW YORK 1996-08-23	B-LOC I-LOC O
No new deficit forecast has been issued so far .	O O O O O O O O O O
British Jewish groups have also protested because they say members of Algeria 's Islamic Salvation Front ( FIS ) and the Palestinian Islamic group Hamas are on the guest list .	B-MISC B-MISC O O O O O O O O O B-LOC O B-ORG I-ORG I-ORG O B-ORG O O O B-MISC B-MISC O B-ORG O O O O O O
Somerset 298-6 ( M. Lathwell 85 ,	B-ORG O O B-PER I-PER O O
Net profit 6.08 vs 3.98	O O O O O
Doctor Emanuil Ceausu , head of Bucharest 's Victor Babes hospital for infectious diseases , said the epidemic had been caused by a virus yet to be identified .	O B-PER I-PER O O O B-LOC O B-LOC I-LOC O O O O O O O O O O O O O O O O O O O
( Sweden ) 67 62 70 , Ian Pyman 66 64 69 , Fernando Roca	O B-LOC O O O O O B-PER I-PER O O O O B-PER I-PER
7. Michael Sandstod ( Denmark ) 4:24.427	O B-PER I-PER O B-LOC O O
Note : the Apertura is the first of two championships played	O O O B-MISC O O O O O O O
No closures of airports in the Commonwealth of Independent States are expected on August 24 and August 25 , the Russian Weather Service said on Friday .	O O O O O O B-LOC I-LOC I-LOC I-LOC O O O O O O O O O O B-ORG I-ORG I-ORG O O O O
In Venezuela , her mother told Reuters that Machado had a swollen face when she left home two weeks ago because she had her wisdom teeth extracted .	O B-LOC O O O O B-ORG O B-PER O O O O O O O O O O O O O O O O O O O
Alpha Techs closes Lockhart purchase .	B-ORG I-ORG O B-ORG O O
One dealer said positive stances from Merrill Lynch and SBC Warburg were the key factors behind the gains .	O O O O O O B-ORG I-ORG O B-ORG I-ORG O O O O O O O O
Rafter missed 10 weeks after wrist surgery earlier this year and the time away from tennis has given him a new perspective .	B-PER O O O O O O O O O O O O O O O O O O O O O O
VEERAKESARI	B-ORG
Forsa May 23 38.0 37.0 7.0 11.0 5.0	B-ORG O O O O O O O
Following are some of the main stories in Tuesday 's Sri Lankan newspapers :	O O O O O O O O O O B-MISC I-MISC O O
- Five people arrested in Romania after drugs container found in Malta .	O O O O O B-LOC O O O O O B-LOC O
President Boris Yeltsin signed a decree on fighting crime in July and handed wide-ranging powers to security chief Alexander Lebed , currently engaged in making peace in breakaway Chechnya .	O B-PER I-PER O O O O O O O O O O O O O O O B-PER I-PER O O O O O O O O B-LOC O
Women 's singles 2nd round	O O O O O
The church in Australia said on Monday Lynch , Batchelor , Barton and Riel were held in a prison until the weekend , when they were moved to join the other captives at the compound .	O O O B-LOC O O O B-PER O B-PER O B-PER O B-LOC O O O O O O O O O O O O O O O O O O O O O O
JUNE 1996 CDU / CSU SPD FDP Greens PDS	O O B-ORG I-ORG I-ORG B-ORG B-ORG B-ORG B-ORG
PRESS DIGEST - Ivory Coast - Aug 29 .	O O O B-LOC I-LOC O O O O
W L PCT GB	O O O O
Mandsaur 10 Yellow 12,600-12,750 12,700-12,850	B-LOC O O O O
The dog attacked Louis Booy in the front garden of his grandparents ' house in Vanderbijlpark near Johannesburg on Tuesday .	O O O B-PER I-PER O O O O O O O O O O B-LOC O B-LOC O O O
What would Wisconsin face if the same extremist coalition , the Gingrich / Dole Congress , also controlled the executive branch ? "	O O B-LOC O O O O O O O O B-ORG I-ORG I-ORG I-ORG O O O O O O O O
16. Jos Verstappen ( Netherland ) Arrows 11	O B-PER I-PER O B-LOC O B-ORG O
COMMENT : " Not only did Aegon surprise with earnings of 711 million guilders , which were above the top of the expected range , it also forecast a similar performance in the second half . "	O O O O O O B-ORG O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
He would give no forecasts on advertising revenue .	O O O O O O O O O
Pablo Campana ( Ecuador ) beat Mark Knowles ( Bahamas ) 7-6 ( 7-3 ) 3 - 6 6-3 6-7 ( 3-7 ) 6-3	B-PER I-PER O B-LOC O O B-PER I-PER O B-LOC O O O O O O O O O O O O O O
A Hong Kong carpenter was arrested in the Thai seaside town of Pattaya after police seized 18 kg ( 39.7 pounds ) of heroin following complaints by residents of a noisy saw , police said on Thursday .	O B-LOC I-LOC O O O O O B-MISC O O O B-LOC O O O O O O O O O O O O O O O O O O O O O O O O O
for Pakistan in England 's second innings at The Oval on Monday	O B-LOC O B-LOC O O O O B-LOC I-LOC O O
4. El Hassane Lahssini ( Morocco ) 7:32.44	O B-PER I-PER I-PER O B-LOC O O
Rubin 's misfortune turned into a very lucky break for eighth-seeded Olympic champion Lindsay Davenport .	B-PER O O O O O O O O O O B-MISC O B-PER I-PER O
Belgium bank sanctions $ 6.5 mln loan to India WSRL .	B-LOC O O O O O O O B-LOC B-ORG O
Instead on Friday he nominated all 23 Euro ' 96 veterans including Bremen 's Jens Todt , called up before the final by special UEFA dispensation .	O O O O O O O B-MISC I-MISC I-MISC O O B-ORG O B-PER I-PER O O O O O O O O B-ORG O O
Lisa Raymond ( U.S. ) beat Sarah Pitkowski ( France ) 6-2 6-0	B-PER I-PER O B-LOC O O B-PER I-PER O B-LOC O O O
He said Washington strongly supported the economic sanctions imposed already and if these did not work the council would consider " an arms embargo or targeted sanctions against faction leaders . "	O O B-LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Olympic sprint championship ( three-man teams ) :	B-MISC O O O O O O O
In 1991 , Mother Teresa was treated at a California hospital for heart disease and bacterial pneumonia .	O O O B-PER I-PER O O O O B-LOC O O O O O O O O
Here are the latest opinion polls tracking national support for Germany 's main political parties :	O O O O O O O O O O B-LOC O O O O O
It was another stunning mid-season acquisition for the Braves , who already have an 11-game lead in the National League Eastern Division .	O O O O O O O O B-ORG O O O O O O O O O B-MISC I-MISC I-MISC I-MISC O
" This is not desireable ...	O O O O O O
-DOCSTART-	O
There were only two service breaks in the match .	O O O O O O O O O O
At the time , Best said it did not plan to open any new stores this fall .	O O O O B-ORG O O O O O O O O O O O O O
Rubin was widely hailed as the architect of the dollar 's comeback , using skills and expertise gained in 26 years on Wall Street , part of which were spent as co-chairman of Goldman , Sachs and Co .	B-PER O O O O O O O O O O O O O O O O O O O O O B-LOC I-LOC O O O O O O O O O B-ORG I-ORG I-ORG I-ORG I-ORG I-ORG
He said police were investigating the incident and patrols around diplomatic offices in Surabaya would be stepped up .	O O O O O O O O O O O O O B-LOC O O O O O
Uninjured passengers were to be taken by bus to Springfield , Massachusetts , where they will be put aboard another train to continue their journey to New York City and Washington , Garrity said .	O O O O O O O O O B-LOC O B-LOC O O O O O O O O O O O O O O B-LOC I-LOC I-LOC O B-LOC O B-PER O O
Coetzer claimed revenge for the semifinal defeat she suffered to Huber in Melbourne by taking a 6-1 2-6 6-2 victory .	B-PER O O O O O O O O O B-PER O B-LOC O O O O O O O O
The leading U.S. beryllium producer said in a conference call it has traditionally been pro-active regarding the workplace disease , a lung ailment which can affects a small percent of people whose immune systems are susceptible .	O O B-LOC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
A spokeswoman declined to release details of the message .	O O O O O O O O O O
-DOCSTART-	O
" Iraqi army heavily shelled the Kanie Karzhala camp , west of Arbil , on Friday ...	O B-MISC O O O O B-LOC I-LOC O O O O B-LOC O O O O
-DOCSTART-	O
Tax / loan note acct 14.828 15.687	O O O O O O O
Bonn says Moscow has promised to observe ceasefire .	B-LOC O B-LOC O O O O O O
Crystal Palace 0 West Bromwich 0	B-ORG I-ORG O B-ORG I-ORG O
Prykarpattya Ivano-Frankivsk 0 Zirka-Nibas Kirovohrad 0	B-ORG I-ORG O B-ORG I-ORG O
Palmeiras 5 2 3 0 8 1 9	B-ORG O O O O O O O
State : TX	O O B-LOC
NEW YORK 1996-08-24	B-LOC I-LOC O
( in millions of marks unless stated )	O O O O O O O O
27,000 .	O O
-DOCSTART-	O
Their videos included pictures of one of the accused tying up a Thai boy and performing acts of sadistic torture on him , prosecutors said in a statement .	O O O O O O O O O O O O B-MISC O O O O O O O O O O O O O O O O
Semifinals :	O O
- IP / 96 / 806 : Commission clears acquisition of Austrian food retail chain Billa by German group Rewe-Handelsgruppe .	O O O O O O O B-ORG O O O B-MISC O O O B-ORG O B-MISC O B-ORG O
King Hassan of Morocco met former Israeli prime minister Shimon Peres on Thursday at the coastal resort of Skhirat , 20 km ( 12 miles ) south of Rabat , an official source said .	B-PER I-PER O B-LOC O O B-MISC O O B-PER I-PER O O O O O O O B-LOC O O O O O O O O O B-LOC O O O O O O
" The labour market has been expanding throughout 1996 , but in a very uneven pattern , " Conference Board economist Ken Goldstein said . "	O O O O O O O O O O O O O O O O O O B-ORG I-ORG O B-PER I-PER O O O
Three Afghan guards brought to the United Arab Emirates last week by Russian hostages who escaped from the Taleban militia will return to Afghanistan in a few days , the Afghan embassy in Abu Dhabi said on Thursday .	O B-MISC O O O O B-LOC I-LOC I-LOC O O O B-MISC O O O O O B-MISC O O O O B-LOC O O O O O O B-MISC O O B-LOC I-LOC O O O O
Ipswich 2 1 0 1 5 3 3	B-ORG O O O O O O O
COUNCIL REGULATION ( EEC ) No 4064/89 ( 96 / C 251/04 )	O O O B-ORG O O O O O O O O O
But tournament officials announced about four-and-a-half hours before the match that Courtois had pulled out due to a left knee bone inflammation , moving Seles into the next round on a walkover .	O O O O O O O O O O O B-PER O O O O O O O O O O O O B-PER O O O O O O O O
Premier league	O O
Botham dismissed Mike Gatting with his seventh ball when the former England captain pushed a half-volley to square-leg on the first day of the four-day match against Middlesex at Portsmouth .	B-PER O B-PER I-PER O O O O O O O B-LOC O O O O O O O O O O O O O O O B-ORG O B-LOC O
soccer matches on Friday :	O O O O O
An earthquake measuring 5.5 on the Richter scale shook New Zealands upper South Island on Thursday but there were no reports of injuries , Television New Zealand said .	O O O O O O B-PER O O B-MISC I-MISC O B-LOC I-LOC O O O O O O O O O O B-ORG I-ORG I-ORG O O
Advanced Medical said it expects to take an unspecified one-time charge to pay for the merger .	B-ORG I-ORG O O O O O O O O O O O O O O O
Pete Wilson , who said local and state governments cannot fight illegal drugs alone .	B-PER I-PER O O O O O O O O O O O O O
British hostage in Chechnya describes ordeal .	B-MISC O O B-LOC O O O
-- Jakarta newsroom +6221 384-6364	O B-LOC O O O
45.455	O
Sam Nelson 312-408-8721	B-PER I-PER O
Paris Saint-Germain 3 2 1 0 3 0 7	B-ORG I-ORG O O O O O O O
Results of South Korean	O O B-MISC I-MISC
Hernan Gumy ( Argentina ) beat Jared Palmer ( U.S. ) 6-7 ( 5-7 ) 6-3 7-6 ( 7-4 ) 0-6 7-6 ( 7-1 )	B-PER I-PER O B-LOC O O B-PER I-PER O B-LOC O O O O O O O O O O O O O O O
Ijaz Ahmed 3 6 1 344 141 68.80	B-PER I-PER O O O O O O
" It 's not unfortunate , it 's incompetent , " he declared .	O O O O O O O O O O O O O O
" It 's somewhere where I would n't like to stay very long , " Medvedev said of his current ranking of 36 . "	O O O O O O O O O O O O O O O B-PER O O O O O O O O O
They said volume was thin following a public holiday in Hong Kong and the United Kingdom .	O O O O O O O O O O B-LOC I-LOC O O B-LOC I-LOC O
